,año,mes,festividad,comuna,conducta,cantidad
2404,2010,Septiembre,Dia del Turismo,Centro,LESIONES PERSONALES,1
2405,2010,Septiembre,Dia del Turismo,García Rovira,LESIONES PERSONALES,1
2406,2010,Septiembre,Dia del Turismo,La Concordia,HURTO A PERSONAS,2
2407,2010,Septiembre,Dia del Turismo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2408,2010,Septiembre,Dia del Turismo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2409,2010,Septiembre,Dia del Turismo,La Pedregosa,LESIONES PERSONALES,1
2410,2010,Septiembre,Dia del Turismo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
2411,2010,Septiembre,Dia del Turismo,Lagos del Cacique,HURTO A RESIDENCIAS,1
2412,2010,Septiembre,Dia del Turismo,Mutis,HURTO A PERSONAS,1
2413,2010,Septiembre,Dia del Turismo,Nor Oriental,HURTO A PERSONAS,2
2414,2010,Septiembre,Dia del Turismo,Norte,LESIONES PERSONALES,2
2415,2010,Septiembre,Dia del Turismo,Norte,VIOLENCIA INTRAFAMILIAR,1
2416,2010,Septiembre,Dia del Turismo,Occidental,HURTO A ENTIDADES COMERCIALES,1
2417,2010,Septiembre,Dia del Turismo,Oriental,HURTO A PERSONAS,1
2418,2010,Septiembre,Dia del Turismo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2419,2010,Septiembre,Dia del Turismo,Oriental,VIOLENCIA INTRAFAMILIAR,1
2420,2010,Septiembre,Dia del Turismo,San Francisco,HOMICIDIO,1
2421,2010,Septiembre,Dia del Turismo,San Francisco,HURTO A MOTOCICLETAS,1
2422,2010,Septiembre,Dia del Turismo,San Francisco,LESIONES PERSONALES,1
2423,2010,Septiembre,Dia del Turismo,Sur Occidente,HURTO A PERSONAS,1
2424,2010,Septiembre,Domingo,Cabecera del Llano,HURTO A PERSONAS,2
2425,2010,Septiembre,Domingo,Cabecera del Llano,HURTO A RESIDENCIAS,1
2426,2010,Septiembre,Domingo,Centro,HURTO A PERSONAS,1
2427,2010,Septiembre,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2428,2010,Septiembre,Domingo,Centro,LESIONES PERSONALES,2
2429,2010,Septiembre,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
2430,2010,Septiembre,Domingo,García Rovira,HURTO A PERSONAS,3
2431,2010,Septiembre,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2432,2010,Septiembre,Domingo,García Rovira,LESIONES PERSONALES,2
2433,2010,Septiembre,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,2
2434,2010,Septiembre,Domingo,La Ciudadela,HURTO A PERSONAS,2
2435,2010,Septiembre,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2436,2010,Septiembre,Domingo,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
2437,2010,Septiembre,Domingo,La Concordia,HOMICIDIO,1
2438,2010,Septiembre,Domingo,La Concordia,HURTO A ENTIDADES COMERCIALES,1
2439,2010,Septiembre,Domingo,La Concordia,HURTO A MOTOCICLETAS,1
2440,2010,Septiembre,Domingo,La Concordia,HURTO A PERSONAS,1
2441,2010,Septiembre,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
2442,2010,Septiembre,Domingo,La Concordia,LESIONES PERSONALES,5
2443,2010,Septiembre,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,1
2444,2010,Septiembre,Domingo,La Pedregosa,HURTO A RESIDENCIAS,2
2445,2010,Septiembre,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2446,2010,Septiembre,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,3
2447,2010,Septiembre,Domingo,Lagos del Cacique,LESIONES PERSONALES,1
2448,2010,Septiembre,Domingo,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
2449,2010,Septiembre,Domingo,Mutis,HURTO A PERSONAS,1
2450,2010,Septiembre,Domingo,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2451,2010,Septiembre,Domingo,Mutis,LESIONES PERSONALES,1
2452,2010,Septiembre,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,2
2453,2010,Septiembre,Domingo,Nor Oriental,HOMICIDIO,3
2454,2010,Septiembre,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,4
2455,2010,Septiembre,Domingo,Norte,HOMICIDIO,3
2456,2010,Septiembre,Domingo,Norte,HURTO A PERSONAS,2
2457,2010,Septiembre,Domingo,Norte,HURTO A RESIDENCIAS,1
2458,2010,Septiembre,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2459,2010,Septiembre,Domingo,Norte,LESIONES PERSONALES,9
2460,2010,Septiembre,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,5
2461,2010,Septiembre,Domingo,Occidental,LESIONES PERSONALES,8
2462,2010,Septiembre,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,4
2463,2010,Septiembre,Domingo,Oriental,HURTO A PERSONAS,3
2464,2010,Septiembre,Domingo,Oriental,HURTO A RESIDENCIAS,1
2465,2010,Septiembre,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2466,2010,Septiembre,Domingo,Oriental,LESIONES PERSONALES,2
2467,2010,Septiembre,Domingo,Provenza,HURTO A PERSONAS,1
2468,2010,Septiembre,Domingo,Provenza,HURTO A RESIDENCIAS,1
2469,2010,Septiembre,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2470,2010,Septiembre,Domingo,Provenza,LESIONES PERSONALES,3
2471,2010,Septiembre,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
2472,2010,Septiembre,Domingo,San Francisco,HURTO A PERSONAS,1
2473,2010,Septiembre,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2474,2010,Septiembre,Domingo,San Francisco,LESIONES PERSONALES,7
2475,2010,Septiembre,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
2476,2010,Septiembre,Domingo,Sur,HURTO A PERSONAS,1
2477,2010,Septiembre,Domingo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2478,2010,Septiembre,Domingo,Sur,LESIONES PERSONALES,4
2479,2010,Septiembre,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,2
2480,2010,Septiembre,Domingo,Sur Occidente,HURTO A PERSONAS,1
2481,2010,Septiembre,Domingo,Sur Occidente,LESIONES PERSONALES,1
2482,2010,Septiembre,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,2
2483,2010,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
2484,2010,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A PERSONAS,13
2485,2010,Septiembre,Feria Bonita,Cabecera del Llano,HURTO A RESIDENCIAS,2
2486,2010,Septiembre,Feria Bonita,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2487,2010,Septiembre,Feria Bonita,Cabecera del Llano,LESIONES PERSONALES,6
2488,2010,Septiembre,Feria Bonita,Centro,HOMICIDIO,1
2489,2010,Septiembre,Feria Bonita,Centro,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2490,2010,Septiembre,Feria Bonita,Centro,HURTO A ENTIDADES COMERCIALES,2
2491,2010,Septiembre,Feria Bonita,Centro,HURTO A PERSONAS,15
2492,2010,Septiembre,Feria Bonita,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8
2493,2010,Septiembre,Feria Bonita,Centro,LESIONES PERSONALES,9
2494,2010,Septiembre,Feria Bonita,Centro,VIOLENCIA INTRAFAMILIAR,1
2495,2010,Septiembre,Feria Bonita,García Rovira,HURTO A PERSONAS,5
2496,2010,Septiembre,Feria Bonita,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2497,2010,Septiembre,Feria Bonita,García Rovira,LESIONES PERSONALES,4
2498,2010,Septiembre,Feria Bonita,García Rovira,VIOLENCIA INTRAFAMILIAR,5
2499,2010,Septiembre,Feria Bonita,La Ciudadela,HURTO A MOTOCICLETAS,1
2500,2010,Septiembre,Feria Bonita,La Ciudadela,HURTO A PERSONAS,4
2501,2010,Septiembre,Feria Bonita,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2502,2010,Septiembre,Feria Bonita,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
2503,2010,Septiembre,Feria Bonita,La Concordia,HOMICIDIO,1
2504,2010,Septiembre,Feria Bonita,La Concordia,HURTO A ENTIDADES COMERCIALES,3
2505,2010,Septiembre,Feria Bonita,La Concordia,HURTO A MOTOCICLETAS,3
2506,2010,Septiembre,Feria Bonita,La Concordia,HURTO A PERSONAS,4
2507,2010,Septiembre,Feria Bonita,La Concordia,HURTO A RESIDENCIAS,1
2508,2010,Septiembre,Feria Bonita,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
2509,2010,Septiembre,Feria Bonita,La Concordia,LESIONES PERSONALES,4
2510,2010,Septiembre,Feria Bonita,La Concordia,VIOLENCIA INTRAFAMILIAR,3
2511,2010,Septiembre,Feria Bonita,La Pedregosa,HOMICIDIO,1
2512,2010,Septiembre,Feria Bonita,La Pedregosa,HURTO A PERSONAS,7
2513,2010,Septiembre,Feria Bonita,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2514,2010,Septiembre,Feria Bonita,La Pedregosa,LESIONES PERSONALES,3
2515,2010,Septiembre,Feria Bonita,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
2516,2010,Septiembre,Feria Bonita,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2
2517,2010,Septiembre,Feria Bonita,Lagos del Cacique,LESIONES PERSONALES,1
2518,2010,Septiembre,Feria Bonita,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,2
2519,2010,Septiembre,Feria Bonita,Morrorico,HURTO A PERSONAS,3
2520,2010,Septiembre,Feria Bonita,Morrorico,LESIONES PERSONALES,6
2521,2010,Septiembre,Feria Bonita,Morrorico,VIOLENCIA INTRAFAMILIAR,1
2522,2010,Septiembre,Feria Bonita,Mutis,HURTO A MOTOCICLETAS,1
2523,2010,Septiembre,Feria Bonita,Mutis,HURTO A PERSONAS,3
2524,2010,Septiembre,Feria Bonita,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2525,2010,Septiembre,Feria Bonita,Mutis,LESIONES PERSONALES,4
2526,2010,Septiembre,Feria Bonita,Mutis,VIOLENCIA INTRAFAMILIAR,2
2527,2010,Septiembre,Feria Bonita,Nor Oriental,HOMICIDIO,3
2528,2010,Septiembre,Feria Bonita,Nor Oriental,HURTO A PERSONAS,1
2529,2010,Septiembre,Feria Bonita,Nor Oriental,LESIONES PERSONALES,6
2530,2010,Septiembre,Feria Bonita,Nor Oriental,VIOLENCIA INTRAFAMILIAR,5
2531,2010,Septiembre,Feria Bonita,Norte,HOMICIDIO,4
2532,2010,Septiembre,Feria Bonita,Norte,HURTO A PERSONAS,1
2533,2010,Septiembre,Feria Bonita,Norte,HURTO A RESIDENCIAS,1
2534,2010,Septiembre,Feria Bonita,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2535,2010,Septiembre,Feria Bonita,Norte,LESIONES PERSONALES,8
2536,2010,Septiembre,Feria Bonita,Norte,VIOLENCIA INTRAFAMILIAR,5
2537,2010,Septiembre,Feria Bonita,Occidental,HURTO A PERSONAS,3
2538,2010,Septiembre,Feria Bonita,Occidental,LESIONES PERSONALES,9
2539,2010,Septiembre,Feria Bonita,Occidental,VIOLENCIA INTRAFAMILIAR,2
2540,2010,Septiembre,Feria Bonita,Oriental,HURTO A MOTOCICLETAS,3
2541,2010,Septiembre,Feria Bonita,Oriental,HURTO A PERSONAS,18
2542,2010,Septiembre,Feria Bonita,Oriental,HURTO A RESIDENCIAS,1
2543,2010,Septiembre,Feria Bonita,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
2544,2010,Septiembre,Feria Bonita,Oriental,LESIONES PERSONALES,10
2545,2010,Septiembre,Feria Bonita,Provenza,HURTO A MOTOCICLETAS,1
2546,2010,Septiembre,Feria Bonita,Provenza,HURTO A PERSONAS,1
2547,2010,Septiembre,Feria Bonita,Provenza,HURTO A RESIDENCIAS,1
2548,2010,Septiembre,Feria Bonita,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
2549,2010,Septiembre,Feria Bonita,Provenza,VIOLENCIA INTRAFAMILIAR,2
2550,2010,Septiembre,Feria Bonita,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2551,2010,Septiembre,Feria Bonita,San Francisco,HURTO A ENTIDADES COMERCIALES,1
2552,2010,Septiembre,Feria Bonita,San Francisco,HURTO A MOTOCICLETAS,1
2553,2010,Septiembre,Feria Bonita,San Francisco,HURTO A PERSONAS,9
2554,2010,Septiembre,Feria Bonita,San Francisco,HURTO A RESIDENCIAS,1
2555,2010,Septiembre,Feria Bonita,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
2556,2010,Septiembre,Feria Bonita,San Francisco,LESIONES PERSONALES,8
2557,2010,Septiembre,Feria Bonita,San Francisco,VIOLENCIA INTRAFAMILIAR,5
2558,2010,Septiembre,Feria Bonita,Sur,HURTO A PERSONAS,1
2559,2010,Septiembre,Feria Bonita,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2560,2010,Septiembre,Feria Bonita,Sur,LESIONES PERSONALES,7
2561,2010,Septiembre,Feria Bonita,Sur,VIOLENCIA INTRAFAMILIAR,5
2562,2010,Septiembre,Feria Bonita,Sur Occidente,HURTO A PERSONAS,3
2563,2010,Septiembre,Feria Bonita,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2564,2010,Septiembre,Feria Bonita,Sur Occidente,LESIONES PERSONALES,3
2565,2010,Septiembre,Feria Bonita,Sur Occidente,VIOLENCIA INTRAFAMILIAR,2
2566,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
2567,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A MOTOCICLETAS,1
2568,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A PERSONAS,10
2569,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,HURTO A RESIDENCIAS,1
2570,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
2571,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,LESIONES PERSONALES,2
2572,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,2
2573,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2574,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,HURTO A ENTIDADES COMERCIALES,4
2575,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,HURTO A PERSONAS,15
2576,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
2577,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,LESIONES PERSONALES,12
2578,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Centro,VIOLENCIA INTRAFAMILIAR,1
2579,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,García Rovira,HURTO A PERSONAS,8
2580,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,García Rovira,LESIONES PERSONALES,5
2581,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,García Rovira,VIOLENCIA INTRAFAMILIAR,5
2582,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Ciudadela,HURTO A ENTIDADES COMERCIALES,1
2583,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Ciudadela,HURTO A MOTOCICLETAS,1
2584,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Ciudadela,HURTO A PERSONAS,1
2585,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Ciudadela,LESIONES PERSONALES,1
2586,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Ciudadela,VIOLENCIA INTRAFAMILIAR,2
2587,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,HURTO A ENTIDADES COMERCIALES,2
2588,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,HURTO A MOTOCICLETAS,1
2589,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,HURTO A PERSONAS,5
2590,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
2591,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,LESIONES PERSONALES,6
2592,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Concordia,VIOLENCIA INTRAFAMILIAR,3
2593,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HOMICIDIO,1
2594,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2595,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1
2596,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HURTO A PERSONAS,4
2597,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,HURTO A RESIDENCIAS,2
2598,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2599,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,LESIONES PERSONALES,2
2600,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
2601,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Lagos del Cacique,HURTO A MOTOCICLETAS,1
2602,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Lagos del Cacique,HURTO A PERSONAS,3
2603,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
2604,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Morrorico,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2605,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Morrorico,HURTO A PERSONAS,3
2606,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Morrorico,LESIONES PERSONALES,1
2607,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Morrorico,VIOLENCIA INTRAFAMILIAR,4
2608,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Mutis,HURTO A PERSONAS,3
2609,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
2610,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Mutis,LESIONES PERSONALES,2
2611,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Nor Oriental,HURTO A PERSONAS,2
2612,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Nor Oriental,LESIONES PERSONALES,2
2613,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Norte,HURTO A PERSONAS,6
2614,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2615,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Norte,LESIONES PERSONALES,12
2616,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Norte,VIOLENCIA INTRAFAMILIAR,9
2617,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
2618,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Occidental,LESIONES PERSONALES,4
2619,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Occidental,VIOLENCIA INTRAFAMILIAR,2
2620,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Oriental,HURTO A ENTIDADES COMERCIALES,1
2621,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Oriental,HURTO A PERSONAS,8
2622,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2623,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Oriental,LESIONES PERSONALES,6
2624,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Oriental,VIOLENCIA INTRAFAMILIAR,2
2625,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Provenza,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2626,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Provenza,HURTO A PERSONAS,3
2627,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
2628,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Provenza,LESIONES PERSONALES,3
2629,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Provenza,VIOLENCIA INTRAFAMILIAR,3
2630,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
2631,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,HURTO A MOTOCICLETAS,1
2632,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,HURTO A PERSONAS,10
2633,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,HURTO A RESIDENCIAS,2
2634,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
2635,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,LESIONES PERSONALES,5
2636,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,San Francisco,VIOLENCIA INTRAFAMILIAR,3
2637,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur,HURTO A MOTOCICLETAS,1
2638,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur,HURTO A PERSONAS,4
2639,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
2640,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur,LESIONES PERSONALES,2
2641,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur Occidente,HURTO A ENTIDADES COMERCIALES,1
2642,2010,Septiembre,Festival Internacional del Piano de Santander la IUS,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
2643,2010,Septiembre,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
2644,2010,Septiembre,No Aplica,Cabecera del Llano,HURTO A PERSONAS,9
2645,2010,Septiembre,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
2646,2010,Septiembre,No Aplica,Cabecera del Llano,LESIONES PERSONALES,4
2647,2010,Septiembre,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,3
2648,2010,Septiembre,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,1
2649,2010,Septiembre,No Aplica,Centro,HURTO A PERSONAS,12
2650,2010,Septiembre,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
2651,2010,Septiembre,No Aplica,Centro,LESIONES PERSONALES,3
2652,2010,Septiembre,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,1
2653,2010,Septiembre,No Aplica,García Rovira,HURTO A PERSONAS,3
2654,2010,Septiembre,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2655,2010,Septiembre,No Aplica,García Rovira,LESIONES PERSONALES,3
2656,2010,Septiembre,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,4
2657,2010,Septiembre,No Aplica,La Ciudadela,HURTO A PERSONAS,4
2658,2010,Septiembre,No Aplica,La Ciudadela,LESIONES PERSONALES,1
2659,2010,Septiembre,No Aplica,La Concordia,HURTO A PERSONAS,6
2660,2010,Septiembre,No Aplica,La Concordia,HURTO A RESIDENCIAS,1
2661,2010,Septiembre,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2662,2010,Septiembre,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,1
2663,2010,Septiembre,No Aplica,La Pedregosa,HURTO A PERSONAS,6
2664,2010,Septiembre,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
2665,2010,Septiembre,No Aplica,La Pedregosa,LESIONES PERSONALES,3
2666,2010,Septiembre,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,3
2667,2010,Septiembre,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
2668,2010,Septiembre,No Aplica,Lagos del Cacique,HURTO A PERSONAS,2
2669,2010,Septiembre,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
2670,2010,Septiembre,No Aplica,Morrorico,LESIONES PERSONALES,1
2671,2010,Septiembre,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,3
2672,2010,Septiembre,No Aplica,Mutis,HURTO A PERSONAS,4
2673,2010,Septiembre,No Aplica,Mutis,LESIONES PERSONALES,3
2674,2010,Septiembre,No Aplica,Nor Oriental,HURTO A PERSONAS,2
2675,2010,Septiembre,No Aplica,Nor Oriental,LESIONES PERSONALES,2
2676,2010,Septiembre,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1
2677,2010,Septiembre,No Aplica,Norte,HOMICIDIO,1
2678,2010,Septiembre,No Aplica,Norte,HURTO A PERSONAS,2
2679,2010,Septiembre,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
2680,2010,Septiembre,No Aplica,Norte,LESIONES PERSONALES,3
2681,2010,Septiembre,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,5
2682,2010,Septiembre,No Aplica,Occidental,HURTO A PERSONAS,3
2683,2010,Septiembre,No Aplica,Occidental,LESIONES PERSONALES,2
2684,2010,Septiembre,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,1
2685,2010,Septiembre,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,1
2686,2010,Septiembre,No Aplica,Oriental,HURTO A PERSONAS,8
